timestamp,label,country,state,sourcehost,username,destination,longitude,latitude,"event_count"
"2024-09-10 17:09:55
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",SKALA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:54
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",USER1,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:53
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",PESSOAL6,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:52
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",HALLEN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:51
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",FTPUSER,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:50
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",TEST,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:49
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",WKS3,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:48
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",AOY,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:47
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SHIP2,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:46
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ANAPAULA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:45
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",MARRONE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:44
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",LADLA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:43
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",60,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:42
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SONGKRAM,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:41
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",BACKUPS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:40
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ALWIN,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:39
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",MACHINE,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:38
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",THAYLA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:37
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",SEMINUEVOS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:36
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",GAUTHIER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:35
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",EDWARD,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:34
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",MAI,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:33
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",DOOSAN,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:32
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SCAMBIO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:31
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",IPAD01,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:30
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",SOFTPRO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:29
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",MOBILE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:28
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",RESEARCH,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:27
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ADVA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:26
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",MPA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:25
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ACCOUNTS,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:24
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",JAVI,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:23
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",JSB,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:22
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",VALLE,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:21
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:20
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:19
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",MAGAZA3,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:18
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SYSADMIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:17
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",KAMERA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:16
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMINISTRATRO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:15
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",CENTRAL2,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:14
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",PDA4,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:13
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",CONECTOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:12
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",DEAK,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:11
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SCANNER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:10
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",BETHA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:09
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ESTOQUE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:08
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",JEFFERSON,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:07
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ACC,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:06
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",FERNANDO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:05
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",BALCAO6,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:04
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",MARWAN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:03
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ABUDHABI,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:02
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",GAJDA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:09:01
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",TESTES,honeypot,"30.52428","50.45056",1
"2024-09-10 17:09:00
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",GMSDEFAULTUSER,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:59
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",RAMJI,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:58
","Ukraine - 185.156.72.37",Ukraine,"Kyiv City","185.156.72.37",A3,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:57
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",IQC,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:56
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",NOVIKOV,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:55
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ACANET,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:54
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",INSURANCE13,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:53
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",USER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:52
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",JITENDRA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:51
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",FACTORY,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:50
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",CLUSTER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:49
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",SALAH,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:48
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",POSTE07,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:47
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",MJ,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:46
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",DAVID,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:45
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",SIMON,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:44
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",OSEBOS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:43
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ALUMNO,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:42
","Ukraine - 185.156.72.37",Ukraine,"Kyiv City","185.156.72.37",STUDENT12,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:41
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",NEUMEIER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:40
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",GODOWN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:39
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",TAKIS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:38
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",SCANNER,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:37
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ADMINISTRATOR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:36
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ELS,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:35
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",REDAZIONE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:34
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",LAB07,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:33
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",RAMON,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:32
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ARIANE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:31
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",EMMANUEL,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:30
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",CONTABIL,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:29
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39","PGD BIZOVIK",honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:28
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ROOT,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:27
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",JULIANA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:26
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",RODOLFO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:25
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",DENNIS,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:24
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",SERVICIOS,honeypot,"30.45675","50.43830",1
"2024-09-10 17:08:23
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",HO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:08:22
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ALEXANDRE,honeypot,"30.45675","50.43830",1
"2024-09-10 17:07:32
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",WORKS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:31
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SALES,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:30
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",FRONTDESK,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:29
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",GHADA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:07:28
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ROCHA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:27
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",CHI,honeypot,"30.45675","50.43830",1
"2024-09-10 17:07:26
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",TODOS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:25
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",FTP,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:24
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",VOL,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:23
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",CCTV,honeypot,"30.45675","50.43830",1
"2024-09-10 17:07:22
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",WEIHU,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:21
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ME,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:20
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CHRISTINA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:19
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",CRT,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:18
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",WAGNER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:17
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ROBERTO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:16
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",STAFF,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:15
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",MAMUT,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:14
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",CASAL,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:13
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",SALES,honeypot,"30.45675","50.43830",1
"2024-09-10 17:07:12
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",TERMINAL8,honeypot,"30.45675","50.43830",1
"2024-09-10 17:07:11
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",NANCY,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:10
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",TELEPITO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:09
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69","NAVI-PC",honeypot,"30.45675","50.43830",1
"2024-09-10 17:07:08
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ANITA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:07
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",COMPUTO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:06
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",USER,honeypot,"30.45675","50.43830",1
"2024-09-10 17:07:05
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:04
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",MKSZ,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:03
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",DEASTHOUSE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:02
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:01
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",RICK,honeypot,"30.52428","50.45056",1
"2024-09-10 17:07:00
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",LINX,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:59
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",VENTAS4,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:58
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",TERMINAL16,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:57
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CORWIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:56
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",REMOTE1,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:55
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CADASTRO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:54
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",JEFF,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:53
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",STACY,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:52
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",TEST01,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:51
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SUPPORT,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:50
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",SA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:49
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",A,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:48
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",UDINE,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:47
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",UTILISATEUR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:46
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",RECEPTIONIST,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:45
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",LIEBO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:44
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",GHOST,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:43
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ADELAIDA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:42
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",SANTANA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:41
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",BETH,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:40
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",GALERIAS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:39
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",MANCHESTER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:38
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",DRESDEN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:37
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",TESTUSER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:36
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",MICROSOFT,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:35
","Ukraine - 185.156.72.37",Ukraine,"Kyiv City","185.156.72.37",SHCOM3,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:34
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",CRYSTAL,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:33
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",OPERADOR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:32
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ZWART,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:31
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",CAIXA2,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:30
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",JBLACK,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:29
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ACCOUNTS,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:28
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",REDSTREAK,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:27
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",UTRONIX,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:26
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",RIG2,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:25
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",NUNO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:24
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",TEACHER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:23
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",IOMEGA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:22
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",SALARIUNIONI,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:21
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",MATO,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:20
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",AGOMEZ,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:19
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CHRISTIAN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:18
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",NOTE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:17
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SHIPPING,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:16
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ISABEL,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:15
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",LALITHA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:14
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SQLSERVER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:13
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ADMIN,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:12
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",LIRON,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:11
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",USER13,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:10
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SYED,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:09
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",SYEARLING,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:08
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SHIBU,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:07
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",JAFER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:06
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",RAVINDRA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:05
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",AIT04,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:04
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",STORE2,honeypot,"30.45675","50.43830",1
